indx,singers_sex_rc,singers_leader_rc,singers_dance_rc,audience_dance_rc,religious_rc,trance_rc,ceremony_rc,informal_rc,appear_rc,restrict_rc,mimic_rc,compose_rc,improv_rc,nowords_rc,child_by_rc,child_for_rc,clap_rc,stomp_rc,instrument_rc,ocm131_rc,ocm132_rc,ocm136_rc,ocm137_rc,ocm140_rc,ocm152_rc,ocm157_rc,ocm173_rc,ocm177_rc,ocm183_rc,ocm186_rc,ocm200_rc,ocm208_rc,ocm221_rc,ocm224_rc,ocm226_rc,ocm230_rc,ocm240_rc,ocm250_rc,ocm260_rc,ocm271_rc,ocm276_rc,ocm290_rc,ocm300_rc,ocm310_rc,ocm320_rc,ocm330_rc,ocm342_rc,ocm360_rc,ocm372_rc,ocm374_rc,ocm410_rc,ocm411_rc,ocm420_rc,ocm431_rc,ocm432_rc,ocm460_rc,ocm480_rc,ocm502_rc,ocm512_rc,ocm513_rc,ocm521_rc,ocm522_rc,ocm524_rc,ocm535_rc,ocm536_rc,ocm541_rc,ocm553_rc,ocm554_rc,ocm556_rc,ocm560_rc,ocm570_rc,ocm572_rc,ocm578_rc,ocm580_rc,ocm590_rc,ocm610_rc,ocm620_rc,ocm628_rc,ocm630_rc,ocm660_rc,ocm670_rc,ocm674_rc,ocm680_rc,ocm720_rc,ocm728_rc,ocm731_rc,ocm750_rc,ocm754_rc,ocm760_rc,ocm770_rc,ocm780_rc,ocm784_rc,ocm797_rc,ocm800_rc,ocm820_rc,ocm830_rc,ocm837_rc,ocm841_rc,ocm843_rc,ocm850_rc,ocm860_rc,ocm881_rc,ocm886_rc,ocm890_rc,ocm999_rc,time_start_rc,time_end_rc,duration_rc,recur_rc,singers_n_rc,singers_age1_rc,singers_age2_rc,shape_type_rc,appear_paint_rc,appear_adorn_rc,appear_cloth_rc,appear_mask_rc,appear_obj_rc,restrict_sex_rc,restrict_marry_rc,restrict_grp1_rc,restrict_grp2_rc,audience_n_rc,audience_age1_rc,audience_age2_rc,audience_sex_rc,audience_marry_rc,audience_grp1_rc,audience_grp2_rc,instrument_type1_rc,instrument_type2_rc,instrument_type3_rc
269,Male,.,.,.,0,0,.,0,0,1,0,.,0,.,0,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.,.,.,.,Solo singer,Adult,.,Other shape,.,.,.,.,.,.,.,Leaders, Other (includes proper nouns),Multiple singers (number unknown),Adult,.,Male,.,Warriors,.,.,.,.
2706,Female,.,1,.,0,0,.,0,0,1,0,.,0,.,1,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Evening (1900 to 2200),Evening (1900 to 2200),1-10 hours,.,Multiple singers (number unknown),Adolescent/young adult, Adult,Circle,.,.,.,.,.,Female,.,Adults, Initiates,.,.,.,.,.,.,.,.,.,.
272,.,0,1,.,1,0,1,0,0,1,0,.,0,.,0,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,Multiple singers (number unknown),.,.,.,.,.,.,.,.,.,.,"Religious people and healers (e.g., shamans, priests, doctors)",.,.,.,.,.,.,Patients/Sick People,.,.,.,.
2720,Male,.,.,.,0,0,.,0,0,0,0,.,0,.,0,0,.,.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,.,.,.,.,Solo singer,.,.,Other shape,.,.,.,.,.,.,.,.,.,Multiple singers (number unknown),.,.,.,.,"Community (mixed-gender groups, includes ""village"")",.,.,.,.
2722,.,.,.,.,1,0,1,0,0,0,0,.,0,.,0,1,.,.,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Infant or toddler,.,.,Unmarried,Children (infants & toddlers), Initiates,.,.,.
2725,.,.,.,.,0,0,.,0,0,0,0,.,0,.,0,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Adult,.,.,.,Adults,.,.,.,.
2731,.,.,.,.,0,0,1,0,0,0,0,.,0,.,0,0,.,.,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"Community (mixed-gender groups, includes ""village"")",.,Membranophone,.,.
2732,.,.,.,.,1,0,.,.,0,0,0,.,0,.,0,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2733,.,.,.,.,1,0,1,0,0,0,0,.,0,.,0,0,.,.,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,Adult,.,.,.,.,.,.,.,.,.,.,.,Solo listener,Adult,.,Male,.,Initiates, Special: Priests/religious figures,.,.,.
2742,Male,0,.,.,0,0,1,0,0,1,0,1,0,.,0,1,.,.,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,.,.,>10 hours,>7 days,Solo singer,Adult, Elder,Other shape,.,.,.,.,.,Male,.,Other (includes proper nouns),.,Solo listener,Child, Adolescent/young adult,Male,.,Adolescents, Initiates,Membranophone,.,.
2743,Male,0,.,.,0,0,1,0,0,0,0,0,0,.,0,0,.,.,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,.,.,.,.,Solo singer,.,.,Other shape,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2744,Female,0,0,0,0,0,0,1,0,0,0,.,0,Humming/neutral syllables,0,1,.,.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,.,.,.,.,Solo singer,Elder,.,Other shape,.,.,.,.,.,.,.,.,.,Solo listener,Infant or toddler,.,.,Unmarried,Children (infants & toddlers),.,.,.,.
2745,.,.,.,.,0,0,.,0,0,0,0,0,0,.,1,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,.,.,.,.,Multiple singers (number unknown),Child,.,.,.,.,.,.,.,.,.,.,.,Solo listener,Adult,.,Female,.,Special: Priests/religious figures, Other (incl. proper nouns),.,.,.
277,.,.,.,.,0,0,.,0,1,1,0,.,0,.,0,0,.,.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,Multiple singers (number unknown),Adult,.,.,.,Head/face & shoulders,.,.,.,.,.,Leaders,.,Multiple singers (number unknown),.,.,.,.,"Community (mixed-gender groups, includes ""village"")", Other (incl. proper nouns),.,.,.
2774,Male,0,.,.,0,0,.,.,0,0,1,.,0,.,0,0,.,.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,.,.,.,.,Solo singer,.,.,Other shape,.,.,.,.,.,.,.,.,.,Solo listener,Adult,.,Male,.,Other (incl. proper nouns),.,.,.,.
2786,Male,.,.,.,0,0,.,0,0,0,0,.,0,.,0,0,.,.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,Solo singer,Adult,.,Other shape,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Warriors,.,.,.,.
283,.,.,.,.,0,0,1,.,0,0,0,.,0,.,0,0,.,.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2851,Male,.,1,.,0,0,.,0,0,0,0,.,0,.,0,0,.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.,.,.,.,.,.,.,Circle,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2853,.,.,.,.,0,0,.,.,0,0,0,.,0,.,0,0,.,.,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2855,Male,.,.,.,0,0,.,.,1,0,0,.,0,.,0,0,.,.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2857,Female,.,.,.,0,0,.,.,0,0,0,.,0,.,0,1,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2871,Male,0,.,.,0,1,.,0,0,1,0,1,0,Humming/neutral syllables,0,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Night (2200 to 0400),Night (2200 to 0400),.,.,Solo singer,.,.,Other shape,.,.,.,.,.,Male,.,"Religious people and healers (e.g., shamans, priests, doctors)",.,.,.,.,.,.,.,.,.,.,.
2872,Male,0,1,0,1,1,1,0,0,1,0,.,0,.,0,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,Solo singer,Adult,.,Other shape,.,.,.,.,.,.,.,"Religious people and healers (e.g., shamans, priests, doctors)",.,Solo listener,.,.,.,.,Patients/Sick People,.,.,.,.
2880,Male,1,1,.,0,0,1,0,1,0,0,.,0,.,0,0,.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,2-5 singers,.,.,Circle,.,.,Unspecified location,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2884,Male,1,1,.,0,0,.,0,0,0,0,0,0,.,0,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,10 min - 1 hour,.,Multiple singers (number unknown),.,.,Circle,.,.,.,.,.,.,.,.,.,Multiple singers (number unknown),.,.,Both sexes,.,"Community (mixed-gender groups, includes ""village"")",.,.,.,.
2905,Male,0,0,0,1,0,1,0,0,0,0,0,0,Humming/neutral syllables,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,<10 min,.,2-5 singers,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2907,.,.,.,.,1,0,.,0,0,0,0,0,0,.,0,0,.,.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2912,Female,1,.,.,0,0,1,0,0,1,0,.,0,.,0,0,.,.,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Night (2200 to 0400),"Early morning (0400 to 0700) (includes daybreak, dawn)",1-10 hours,.,Multiple singers (number unknown),Adult,.,.,.,.,.,.,.,Female,.,Other (includes proper nouns),.,Multiple singers (number unknown),.,.,.,.,Initiates,.,.,.,.
2913,Female,0,.,.,0,0,.,.,0,1,0,1,0,.,0,0,.,.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.,.,.,.,Solo singer,.,.,Other shape,.,.,.,.,.,.,.,Other (includes proper nouns),.,.,.,.,.,.,.,.,.,.,.
2929,.,.,.,.,0,0,.,.,0,0,0,.,0,.,0,0,.,.,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2935,Male,.,.,.,1,1,.,.,0,0,0,.,0,.,0,0,.,.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.,.,.,.,.,Adult,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2936,.,.,.,.,0,0,.,.,0,0,0,.,0,.,0,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.,.,.,.,6-10 singers,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2940,.,0,.,1,0,0,1,0,1,0,0,.,0,.,0,0,.,.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.,.,.,Head/face & shoulders,Butt & groin,Head/face & shoulders,.,.,.,.,.,.,2-5 listeners,Elder,.,Male,.,Elders, Special: Priests/religious figures,Idiophone,.,.
2943,.,.,.,.,1,0,1,0,0,0,0,.,0,.,0,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2944,.,.,.,.,1,0,.,.,0,0,0,.,0,.,0,0,.,.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2945,.,.,.,.,1,0,.,.,0,0,0,.,0,.,0,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
296,Both sexes,.,.,.,0,0,.,.,0,0,0,.,0,.,0,0,.,.,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,.,.,.,.,2-5 singers,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2964,.,.,.,.,1,0,.,.,0,0,0,.,0,.,0,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2968,.,.,.,.,0,0,.,.,0,0,0,.,0,.,0,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Early evening (1700 to 1900) (includes sunset),"Early morning (0400 to 0700) (includes daybreak, dawn)",1-10 hours,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
298,.,.,.,1,0,0,.,.,0,0,0,.,0,.,0,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Night (2200 to 0400),.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2985,.,.,.,.,0,0,1,0,0,0,0,.,0,.,0,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2998,.,.,.,.,0,1,.,.,0,0,0,.,0,.,0,0,.,.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
3035,Male,1,1,.,1,1,1,0,1,1,0,.,0,.,0,0,.,.,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Early morning (0400 to 0700) (includes daybreak, dawn)","Early morning (0400 to 0700) (includes daybreak, dawn)",.,.,Multiple singers (number unknown),Elder,.,.,.,.,.,.,.,Male,.,Initiates, Leaders,.,.,.,.,.,.,.,Aerophone,.,.
3077,Male,0,.,.,0,0,.,.,0,0,0,.,0,.,0,0,.,.,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,Solo singer,Adult,.,Other shape,.,.,.,.,.,.,.,.,.,Solo listener,Adult,.,Female,Married,Adults,.,.,.,.
